# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-138.10810735831137,179.53729097533164,-0.1340541457341059,-7.459672317657993,0.0,0.0
 0.08338885706038156,0.01738425370459187,0.20847214265095393,2.5000000000000004,-138.10810735831137,179.53730181143032,-0.1340541457341059,-7.459672317657993,0.0,0.0
 0.11773895021609834,0.03465615099497221,0.5028195181911997,8.569041551238369,-138.24119977499868,179.53731264752898,-0.13760152126830766,-7.267361514485812,-3.874586775760965,-112.79698014781452
 0.1439670812259833,0.051816301191822206,0.6542650786052046,5.774165164758685,-138.37693070420647,179.53732348362766,-0.14122915914212944,-7.080690744562356,-5.175013391409819,-49.581368003642496
 0.16597025927493472,0.06886531740947265,0.7748433512522948,5.480038946139261,-138.51533819889033,179.53733431972634,-0.14493859245021734,-6.899473653599017,-6.290341075999986,-50.68939051026395
 0.18526069917702187,0.08580381664889748,0.8780773961298912,5.351565096575478,-138.65646068024688,179.53734515582502,-0.1487313644440745,-6.723531406692748,-7.315669423447211,-53.15214959593998
 0.2026153201436947,0.10263241989232977,0.9696900483017924,5.278862174393244,-138.80033692991356,179.53735599192368,-0.15260902713731153,-6.55269231944084,-8.290371189492785,-56.163817574429025
 0.21849645507379944,0.11935175219954218,1.052779438043736,5.231955405431199,-138.94700608128127,179.53736682802236,-0.15657313999466524,-6.386791502259404,-9.235432606877577,-59.508430697437504
 0.23320586854175948,0.13596244280579106,1.1292558090388987,5.199144830740056,-139.09650760994438,179.53737766412104,-0.16062526793330076,-6.225670549015037,-10.163663492685707,-63.10454783462291
 0.24695353831957909,0.15246512522139957,1.2003985171533451,5.174892128208346,-139.24888132324094,179.5373885002197,-0.16476697979303612,-6.069177217765965,-11.083602949380134,-66.91602806598173
 0.2598926219291412,0.16886043733300884,1.2671154006218008,5.156229411729845,-139.40416734883283,179.53739933631837,-0.168999846194936,-5.9171651484613275,-12.001315570534816,-70.92562725821503
 0.2721389509103488,0.1851490215064631,1.330078932098724,5.141420875883943,-139.56240612223993,179.53741017241705,-0.17332543770319064,-5.769493579542777,-12.921323087917072,-75.12516761504928
 0.28378268071984375,0.201331524691352,1.389804079075483,5.1293827625625354,-139.72363837338705,179.53742100851574,-0.17774532230263446,-5.6260270990275085,-13.847130926692383,-79.51127808035834
 0.29489564155963743,0.2174085985271754,1.4466958056986985,5.119403140474993,-139.88790511195336,179.5374318446144,-0.18226106320952495,-5.4866353920607445,-14.781545704552325,-84.08333218578043
 0.305536184077189,0.23338089945112486,1.5010795640920693,5.110994886178479,-140.05524761160737,179.53744268071307,-0.18687421611043986,-5.351193015354323,-15.726876649193711,-88.8423633552577
 0.3157524909212749,0.24924908880747446,1.5532216874961577,5.103813364246499,-140.22570739302256,179.53745351681175,-0.19158632650104984,-5.219579174897538,-16.685068686426845,-93.79045205438624
 0.32558490932999706,0.265013832958556,1.6033435006281787,5.09760783649714,-140.39932620560646,179.5374643529104,-0.1963989267477504,-5.091677518606676,-17.657793369522583,-98.93035900840539
 0.3350676369912719,0.2806758033972869,1.6516313658031754,5.092191498042559,-140.57614600793326,179.5374751890091,-0.20131353283644515,-4.967375942939904,-18.646512759073552,-104.26529421367442
 0.34422996781874804,0.29623567686124086,1.6982440120250561,5.087422305479087,-140.7562089466994,179.53748602510777,-0.2063316411164304,-4.8465664044018935,-19.652525340622134,-109.7987619625929
 0.35309723048940583,0.3116941354482215,1.7433179957703784,5.083190316948008,-140.939557334407,179.53749686120645,-0.2114547245813083,-4.7291447470850025,-20.676999714275983,-115.53445654022222
 0.36169150763229546,0.32705186673330716,1.7869718453042553,5.079409100740189,-141.12623362534455,179.5375076973051,-0.21668422929986456,-4.615010530443921,-21.720999664526094,-121.47617919371561
 0.37003219529512205,0.3423095638873184,1.8293092573185465,5.076009763917167,-141.31628039013813,179.53751853340378,-0.2220215701640774,-4.504066876299381,-22.785503123512264,-127.62778106780398
 0.3781364440498617,0.35746792579668557,1.8704215983624664,5.072936713581986,-141.50974028866133,179.53752936950247,-0.22746812679802464,-4.396220314804492,-23.871416633166703,-133.99311182536965
 0.3860195110015282,0.37252765718464753,1.9103898876284773,5.070144591066988,-141.7066560411683,179.53754020560112,-0.23302523897820293,-4.291380643508489,-24.9795864622616,-140.57597580858126
 0.3936950437756307,0.3874894687337396,1.949286386942898,5.067596017003388,-141.90707039782146,179.5375510416998,-0.2386942018508343,-4.189460792285704,-26.110807230135155,-147.3800974038353
 0.40117531190715083,0.4023540772094995,1.9871758892069484,5.065259907514907,-142.11102610625716,179.53756187779848,-0.24447626104651407,-4.090376692278274,-27.265828557172508,-154.4090808951563
 0.4084713970820234,0.4171222055853502,2.0241167724729325,5.06311019959129,-142.3185658773987,179.53757271389716,-0.2503726072159644,-3.9940471568338465,-28.44536024007405,-161.66638061789627
 0.4155933508460185,0.43179458316855474,2.0601618698201145,5.061124874105088,-142.52973234923488,179.53758354999582,-0.25638437068598874,-3.9003937616180497,-29.650076205737644,-169.155263511259
 0.42255032634099265,0.4463719457271987,2.0953591929675346,5.059285198409466,-142.74456804868026,179.5375943860945,-0.26251261546336185,-3.809340736767629,-30.880617532805047,-176.8787784226597
 0.42935068911932317,0.4608550356180944,2.129752538650781,5.057575133026967,-142.9631153512987,179.53760522219318,-0.2687583332479578,-3.72081485963598,-32.13759467580933,-184.83971869995955
